boardID,disk,phi,channel,channel_type,bundle_tag,bundle_number
42,0,1,11,CAL,fiber_0_1_1_0,6
42,0,1,12,CAL,fiber_0_1_1_0,6
42,0,1,13,CAL,fiber_0_1_1_0,6
42,0,1,14,CAL,fiber_0_1_1_0,6
42,0,1,15,CAL,fiber_0_1_1_0,6
42,0,1,16,CAL,fiber_0_1_1_0,6
42,0,1,17,CAL,fiber_0_1_1_0,6
42,0,1,18,CAL,fiber_0_1_1_0,6
42,0,1,19,CAL,fiber_0_1_1_0,6
43,0,1,0,CAL,fiber_0_1_1_0,6
43,0,1,1,CAL,fiber_0_1_1_0,6
43,0,1,2,CAL,fiber_0_1_1_0,6
43,0,1,3,CAL,fiber_0_1_1_0,6
43,0,1,4,CAL,fiber_0_1_1_0,6
43,0,1,5,CAL,fiber_0_1_1_0,6
43,0,1,6,CAL,fiber_0_1_1_0,6
43,0,1,7,CAL,fiber_0_1_1_0,6
43,0,1,8,CAL,fiber_0_1_1_0,6
43,0,1,9,CAL,fiber_0_1_1_0,6
43,0,1,10,CAL,fiber_0_1_1_0,6
43,0,1,11,CAL,fiber_0_1_1_0,6
43,0,1,12,CAL,fiber_0_1_1_0,6
43,0,1,13,CAL,fiber_0_1_1_0,6
43,0,1,14,CAL,fiber_0_1_1_0,6
43,0,1,15,CAL,fiber_0_1_1_0,6
43,0,1,16,CAL,fiber_0_1_1_0,6
43,0,1,17,CAL,fiber_0_1_1_0,6
43,0,1,18,CAL,fiber_0_1_1_0,6
43,0,1,19,CAL,fiber_0_1_1_0,6
44,0,1,0,CAL,fiber_0_1_1_0,6
44,0,1,1,CAL,fiber_0_1_1_0,6
44,0,1,2,CAL,fiber_0_1_1_0,6
44,0,1,3,CAL,fiber_0_1_1_0,6
44,0,1,4,CAL,fiber_0_1_1_0,6
44,0,1,5,CAL,fiber_0_1_1_0,6
44,0,1,6,CAL,fiber_0_1_1_0,6
44,0,1,7,CAL,fiber_0_1_1_0,6
44,0,1,8,CAL,fiber_0_1_1_0,6
44,0,1,9,CAL,fiber_0_1_1_0,6
44,0,1,10,CAL,fiber_0_1_1_0,6
44,0,1,11,CAL,fiber_0_1_1_0,6
44,0,1,12,CAL,fiber_0_1_1_0,6
44,0,1,13,CAL,fiber_0_1_1_0,6
44,0,1,14,CAL,fiber_0_1_1_0,6
44,0,1,15,CAL,fiber_0_1_1_0,6
44,0,1,16,CAL,fiber_0_1_1_0,6
44,0,1,17,CAL,fiber_0_1_1_0,6
44,0,1,18,CAL,fiber_0_1_1_0,6
44,0,1,19,CAL,fiber_0_1_1_0,6
45,0,1,0,CAL,fiber_0_1_1_0,6
45,0,1,1,CAL,fiber_0_1_1_0,6
45,0,1,2,CAL,fiber_0_1_1_0,6
45,0,1,3,CAL,fiber_0_1_1_0,6
45,0,1,4,CAL,fiber_0_1_1_0,6
45,0,1,5,CAL,fiber_0_1_1_0,6
45,0,1,6,CAL,fiber_0_1_1_0,6
45,0,1,7,CAL,fiber_0_1_1_0,6
45,0,1,8,CAL,fiber_0_1_1_0,6
45,0,1,9,CAL,fiber_0_1_1_0,6
45,0,1,10,CAL,fiber_0_1_1_0,6
45,0,1,11,CAL,fiber_0_1_1_0,6
45,0,1,12,CAL,fiber_0_1_1_0,6
45,0,1,13,CAL,fiber_0_1_1_0,6
45,0,1,14,CAL,fiber_0_1_1_0,6
45,0,1,15,CAL,fiber_0_1_1_0,6
45,0,1,16,CAL,fiber_0_1_1_0,6
45,0,1,17,CAL,fiber_0_1_1_0,6
45,0,1,18,CAL,fiber_0_1_1_0,6
45,0,1,19,CAL,fiber_0_1_1_0,6
46,0,1,0,CAL,fiber_0_1_1_0,6
46,0,1,1,CAL,fiber_0_1_1_0,6
46,0,1,2,CAL,fiber_0_1_1_0,6
46,0,1,3,CAL,fiber_0_1_1_0,6
46,0,1,4,CAL,fiber_0_1_1_0,6
46,0,1,5,CAL,fiber_0_1_1_0,6
46,0,1,6,CAL,fiber_0_1_1_0,6
46,0,1,7,CAL,fiber_0_1_1_0,6
46,0,1,8,CAL,fiber_0_1_1_0,6
46,0,1,9,CAL,fiber_0_1_1_0,6
46,0,1,10,CAL,fiber_0_1_1_0,6
46,0,1,11,CAL,fiber_0_1_1_0,6
46,0,1,12,CAL,fiber_0_1_1_0,6
46,0,1,13,CAL,fiber_0_1_1_0,6
46,0,1,14,CAL,fiber_0_1_1_0,6
46,0,1,15,CAL,fiber_0_1_1_0,6
46,0,1,16,CAL,fiber_0_1_1_0,6
46,0,1,17,CAL,fiber_0_1_1_0,6
46,0,1,18,CAL,fiber_0_1_1_0,6
46,0,1,19,CAL,fiber_0_1_1_0,6
47,0,1,0,CAL,fiber_0_1_1_0,6
47,0,1,1,CAL,fiber_0_1_1_0,6
47,0,1,2,CAL,fiber_0_1_1_0,6
47,0,1,3,CAL,fiber_0_1_1_0,6
47,0,1,4,CAL,fiber_0_1_1_0,6
47,0,1,5,CAL,fiber_0_1_1_0,6
47,0,1,6,CAL,fiber_0_1_1_0,6
47,0,1,7,CAL,fiber_0_1_1_0,6
47,0,1,8,CAL,fiber_0_1_1_0,6
47,0,1,9,CAL,fiber_0_1_1_0,6
47,0,1,10,CAL,fiber_0_1_1_0,6
47,0,1,11,CAL,fiber_0_1_1_0,6
47,0,1,12,CAL,fiber_0_1_1_0,6
47,0,1,13,CAL,fiber_0_1_1_0,6
47,0,1,14,CAL,fiber_0_1_1_0,6
47,0,1,15,CAL,fiber_0_1_1_0,6
47,0,1,16,CAL,fiber_0_1_1_0,6
47,0,1,17,CAL,fiber_0_1_1_0,6
47,0,1,18,CAL,fiber_0_1_1_0,6
47,0,1,19,CAL,fiber_0_1_1_0,6
54,0,1,7,CAL,fiber_0_1_1_0,6
54,0,1,12,CAL,fiber_0_1_1_0,6
55,0,1,7,CAL,fiber_0_1_1_0,6
55,0,1,12,CAL,fiber_0_1_1_0,6
64,0,1,0,CAL,fiber_0_1_1_1,7
64,0,1,2,CAL,fiber_0_1_1_1,7
64,0,1,3,CAL,fiber_0_1_1_1,7
64,0,1,4,CAL,fiber_0_1_1_1,7
64,0,1,5,CAL,fiber_0_1_1_1,7
64,0,1,6,CAL,fiber_0_1_1_1,7
64,0,1,7,CAL,fiber_0_1_1_1,7
64,0,1,9,CAL,fiber_0_1_1_1,7
64,0,1,10,CAL,fiber_0_1_1_1,7
64,0,1,11,CAL,fiber_0_1_1_1,7
64,0,1,12,CAL,fiber_0_1_1_1,7
64,0,1,13,CAL,fiber_0_1_1_1,7
64,0,1,14,CAL,fiber_0_1_1_1,7
64,0,1,15,CAL,fiber_0_1_1_1,7
64,0,1,16,CAL,fiber_0_1_1_1,7
64,0,1,17,CAL,fiber_0_1_1_1,7
64,0,1,18,CAL,fiber_0_1_1_1,7
64,0,1,19,CAL,fiber_0_1_1_1,7
65,0,1,0,CAL,fiber_0_1_1_1,7
65,0,1,2,CAL,fiber_0_1_1_1,7
65,0,1,3,CAL,fiber_0_1_1_1,7
65,0,1,4,CAL,fiber_0_1_1_1,7
65,0,1,5,CAL,fiber_0_1_1_1,7
65,0,1,6,CAL,fiber_0_1_1_1,7
65,0,1,7,CAL,fiber_0_1_1_1,7
65,0,1,9,CAL,fiber_0_1_1_1,7
65,0,1,10,CAL,fiber_0_1_1_1,7
65,0,1,11,CAL,fiber_0_1_1_1,7
65,0,1,12,CAL,fiber_0_1_1_1,7
65,0,1,13,CAL,fiber_0_1_1_1,7
65,0,1,14,CAL,fiber_0_1_1_1,7
65,0,1,15,CAL,fiber_0_1_1_1,7
65,0,1,16,CAL,fiber_0_1_1_1,7
65,0,1,17,CAL,fiber_0_1_1_1,7
65,0,1,18,CAL,fiber_0_1_1_1,7
65,0,1,19,CAL,fiber_0_1_1_1,7
66,0,1,0,CAL,fiber_0_1_1_1,7
66,0,1,17,CAL,fiber_0_1_1_1,7
67,0,1,0,CAL,fiber_0_1_1_1,7
67,0,1,17,CAL,fiber_0_1_1_1,7
72,0,1,2,CAL,fiber_0_1_1_1,7
72,0,1,4,CAL,fiber_0_1_1_1,7
72,0,1,5,CAL,fiber_0_1_1_1,7
72,0,1,6,CAL,fiber_0_1_1_1,7
72,0,1,7,CAL,fiber_0_1_1_1,7
72,0,1,8,CAL,fiber_0_1_1_1,7
72,0,1,9,CAL,fiber_0_1_1_1,7
72,0,1,10,CAL,fiber_0_1_1_1,7
72,0,1,11,CAL,fiber_0_1_1_1,7
72,0,1,12,CAL,fiber_0_1_1_1,7
72,0,1,13,CAL,fiber_0_1_1_1,7
72,0,1,14,CAL,fiber_0_1_1_1,7
72,0,1,15,CAL,fiber_0_1_1_1,7
72,0,1,16,CAL,fiber_0_1_1_1,7
72,0,1,17,CAL,fiber_0_1_1_1,7
72,0,1,18,CAL,fiber_0_1_1_1,7
72,0,1,19,CAL,fiber_0_1_1_1,7
73,0,1,2,CAL,fiber_0_1_1_1,7
73,0,1,4,CAL,fiber_0_1_1_1,7
73,0,1,5,CAL,fiber_0_1_1_1,7
73,0,1,6,CAL,fiber_0_1_1_1,7
73,0,1,7,CAL,fiber_0_1_1_1,7
73,0,1,8,CAL,fiber_0_1_1_1,7
73,0,1,9,CAL,fiber_0_1_1_1,7
73,0,1,10,CAL,fiber_0_1_1_1,7
73,0,1,11,CAL,fiber_0_1_1_1,7
73,0,1,12,CAL,fiber_0_1_1_1,7
73,0,1,13,CAL,fiber_0_1_1_1,7
73,0,1,14,CAL,fiber_0_1_1_1,7
73,0,1,15,CAL,fiber_0_1_1_1,7
73,0,1,16,CAL,fiber_0_1_1_1,7
73,0,1,17,CAL,fiber_0_1_1_1,7
73,0,1,18,CAL,fiber_0_1_1_1,7
73,0,1,19,CAL,fiber_0_1_1_1,7
74,0,1,1,CAL,fiber_0_1_1_1,7
74,0,1,2,CAL,fiber_0_1_1_1,7
74,0,1,3,CAL,fiber_0_1_1_1,7
74,0,1,4,CAL,fiber_0_1_1_1,7
74,0,1,5,CAL,fiber_0_1_1_1,7
74,0,1,6,CAL,fiber_0_1_1_1,7
74,0,1,7,CAL,fiber_0_1_1_1,7
74,0,1,8,CAL,fiber_0_1_1_1,7
74,0,1,9,CAL,fiber_0_1_1_1,7
74,0,1,10,CAL,fiber_0_1_1_1,7
74,0,1,11,CAL,fiber_0_1_1_1,7
74,0,1,12,CAL,fiber_0_1_1_1,7
74,0,1,13,CAL,fiber_0_1_1_1,7
74,0,1,14,CAL,fiber_0_1_1_1,7
74,0,1,15,CAL,fiber_0_1_1_1,7
74,0,1,16,CAL,fiber_0_1_1_1,7
74,0,1,17,CAL,fiber_0_1_1_1,7
74,0,1,18,CAL,fiber_0_1_1_1,7
75,0,1,1,CAL,fiber_0_1_1_1,7
75,0,1,2,CAL,fiber_0_1_1_1,7
75,0,1,3,CAL,fiber_0_1_1_1,7
75,0,1,4,CAL,fiber_0_1_1_1,7
75,0,1,5,CAL,fiber_0_1_1_1,7
75,0,1,6,CAL,fiber_0_1_1_1,7
75,0,1,7,CAL,fiber_0_1_1_1,7
75,0,1,8,CAL,fiber_0_1_1_1,7
75,0,1,9,CAL,fiber_0_1_1_1,7
75,0,1,10,CAL,fiber_0_1_1_1,7
75,0,1,11,CAL,fiber_0_1_1_1,7
75,0,1,12,CAL,fiber_0_1_1_1,7
75,0,1,13,CAL,fiber_0_1_1_1,7
75,0,1,14,CAL,fiber_0_1_1_1,7
75,0,1,15,CAL,fiber_0_1_1_1,7
75,0,1,16,CAL,fiber_0_1_1_1,7
75,0,1,17,CAL,fiber_0_1_1_1,7
75,0,1,18,CAL,fiber_0_1_1_1,7
76,0,1,0,CAL,fiber_0_1_1_1,7
76,0,1,1,CAL,fiber_0_1_1_1,7
76,0,1,2,CAL,fiber_0_1_1_1,7
76,0,1,3,CAL,fiber_0_1_1_1,7
76,0,1,4,CAL,fiber_0_1_1_1,7
76,0,1,5,CAL,fiber_0_1_1_1,7
76,0,1,6,CAL,fiber_0_1_1_1,7
76,0,1,7,CAL,fiber_0_1_1_1,7
76,0,1,8,CAL,fiber_0_1_1_1,7
76,0,1,9,CAL,fiber_0_1_1_1,7
76,0,1,10,CAL,fiber_0_1_1_1,7
76,0,1,11,CAL,fiber_0_1_1_1,7
76,0,1,12,CAL,fiber_0_1_1_1,7
76,0,1,13,CAL,fiber_0_1_1_1,7
76,0,1,14,CAL,fiber_0_1_1_1,7
76,0,1,15,CAL,fiber_0_1_1_1,7
76,0,1,16,CAL,fiber_0_1_1_1,7
76,0,1,17,CAL,fiber_0_1_1_1,7
76,0,1,18,CAL,fiber_0_1_1_1,7
76,0,1,19,CAL,fiber_0_1_1_1,7
77,0,1,0,CAL,fiber_0_1_1_1,7
77,0,1,1,CAL,fiber_0_1_1_1,7
77,0,1,2,CAL,fiber_0_1_1_1,7
77,0,1,3,CAL,fiber_0_1_1_1,7
77,0,1,4,CAL,fiber_0_1_1_1,7
77,0,1,5,CAL,fiber_0_1_1_1,7
77,0,1,6,CAL,fiber_0_1_1_1,7
77,0,1,7,CAL,fiber_0_1_1_1,7
77,0,1,8,CAL,fiber_0_1_1_1,7
77,0,1,9,CAL,fiber_0_1_1_1,7
77,0,1,10,CAL,fiber_0_1_1_1,7
77,0,1,11,CAL,fiber_0_1_1_1,7
77,0,1,12,CAL,fiber_0_1_1_1,7
77,0,1,13,CAL,fiber_0_1_1_1,7
77,0,1,14,CAL,fiber_0_1_1_1,7
77,0,1,15,CAL,fiber_0_1_1_1,7
77,0,1,16,CAL,fiber_0_1_1_1,7
77,0,1,17,CAL,fiber_0_1_1_1,7
77,0,1,18,CAL,fiber_0_1_1_1,7
77,0,1,19,CAL,fiber_0_1_1_1,7
88,1,0,0,CAL,fiber_1_0_0_0,8
88,1,0,1,CAL,fiber_1_0_0_0,8
88,1,0,2,CAL,fiber_1_0_0_0,8
88,1,0,3,CAL,fiber_1_0_0_0,8
88,1,0,4,CAL,fiber_1_0_0_0,8
88,1,0,5,CAL,fiber_1_0_0_0,8
88,1,0,6,CAL,fiber_1_0_0_0,8
88,1,0,7,CAL,fiber_1_0_0_0,8
88,1,0,8,CAL,fiber_1_0_0_0,8
88,1,0,9,CAL,fiber_1_0_0_0,8
88,1,0,10,CAL,fiber_1_0_0_0,8
88,1,0,11,CAL,fiber_1_0_0_0,8
88,1,0,12,CAL,fiber_1_0_0_0,8
88,1,0,13,CAL,fiber_1_0_0_0,8
88,1,0,14,CAL,fiber_1_0_0_0,8
88,1,0,15,CAL,fiber_1_0_0_0,8
88,1,0,16,CAL,fiber_1_0_0_0,8
88,1,0,17,CAL,fiber_1_0_0_0,8
89,1,0,0,CAL,fiber_1_0_0_0,8
89,1,0,1,CAL,fiber_1_0_0_0,8
89,1,0,2,CAL,fiber_1_0_0_0,8
89,1,0,3,CAL,fiber_1_0_0_0,8
89,1,0,4,CAL,fiber_1_0_0_0,8
89,1,0,5,CAL,fiber_1_0_0_0,8
89,1,0,6,CAL,fiber_1_0_0_0,8
89,1,0,7,CAL,fiber_1_0_0_0,8
89,1,0,8,CAL,fiber_1_0_0_0,8
89,1,0,9,CAL,fiber_1_0_0_0,8
89,1,0,10,CAL,fiber_1_0_0_0,8
89,1,0,11,CAL,fiber_1_0_0_0,8
89,1,0,12,CAL,fiber_1_0_0_0,8
89,1,0,13,CAL,fiber_1_0_0_0,8
89,1,0,14,CAL,fiber_1_0_0_0,8
89,1,0,15,CAL,fiber_1_0_0_0,8
89,1,0,16,CAL,fiber_1_0_0_0,8
89,1,0,17,CAL,fiber_1_0_0_0,8
90,1,0,0,CAL,fiber_1_0_0_0,8
90,1,0,1,CAL,fiber_1_0_0_0,8
90,1,0,2,CAL,fiber_1_0_0_0,8
90,1,0,3,CAL,fiber_1_0_0_0,8
90,1,0,4,CAL,fiber_1_0_0_0,8
90,1,0,5,CAL,fiber_1_0_0_0,8
90,1,0,6,CAL,fiber_1_0_0_0,8
90,1,0,7,CAL,fiber_1_0_0_0,8
90,1,0,8,CAL,fiber_1_0_0_0,8
90,1,0,9,CAL,fiber_1_0_0_0,8
90,1,0,10,CAL,fiber_1_0_0_0,8
90,1,0,11,CAL,fiber_1_0_0_0,8
90,1,0,12,CAL,fiber_1_0_0_0,8
90,1,0,13,CAL,fiber_1_0_0_0,8
90,1,0,14,CAL,fiber_1_0_0_0,8
90,1,0,15,CAL,fiber_1_0_0_0,8
90,1,0,16,CAL,fiber_1_0_0_0,8
90,1,0,17,CAL,fiber_1_0_0_0,8
90,1,0,18,CAL,fiber_1_0_0_0,8
91,1,0,0,CAL,fiber_1_0_0_0,8
91,1,0,1,CAL,fiber_1_0_0_0,8
91,1,0,2,CAL,fiber_1_0_0_0,8
91,1,0,3,CAL,fiber_1_0_0_0,8
91,1,0,4,CAL,fiber_1_0_0_0,8
91,1,0,5,CAL,fiber_1_0_0_0,8
91,1,0,6,CAL,fiber_1_0_0_0,8
91,1,0,7,CAL,fiber_1_0_0_0,8
91,1,0,8,CAL,fiber_1_0_0_0,8
91,1,0,9,CAL,fiber_1_0_0_0,8
91,1,0,10,CAL,fiber_1_0_0_0,8
91,1,0,11,CAL,fiber_1_0_0_0,8
91,1,0,12,CAL,fiber_1_0_0_0,8
91,1,0,13,CAL,fiber_1_0_0_0,8
91,1,0,14,CAL,fiber_1_0_0_0,8
91,1,0,15,CAL,fiber_1_0_0_0,8
91,1,0,16,CAL,fiber_1_0_0_0,8
91,1,0,17,CAL,fiber_1_0_0_0,8
91,1,0,18,CAL,fiber_1_0_0_0,8
92,1,0,0,CAL,fiber_1_0_0_0,8
92,1,0,1,CAL,fiber_1_0_0_0,8
92,1,0,2,CAL,fiber_1_0_0_0,8
92,1,0,3,CAL,fiber_1_0_0_0,8
92,1,0,4,CAL,fiber_1_0_0_0,8
92,1,0,5,CAL,fiber_1_0_0_0,8
92,1,0,6,CAL,fiber_1_0_0_0,8
92,1,0,7,CAL,fiber_1_0_0_0,8
92,1,0,8,CAL,fiber_1_0_0_0,8
92,1,0,9,CAL,fiber_1_0_0_0,8
92,1,0,10,CAL,fiber_1_0_0_0,8
92,1,0,12,CAL,fiber_1_0_0_0,8
92,1,0,13,CAL,fiber_1_0_0_0,8
92,1,0,14,CAL,fiber_1_0_0_0,8
92,1,0,16,CAL,fiber_1_0_0_0,8
92,1,0,17,CAL,fiber_1_0_0_0,8
92,1,0,18,CAL,fiber_1_0_0_0,8
93,1,0,0,CAL,fiber_1_0_0_0,8
93,1,0,1,CAL,fiber_1_0_0_0,8
93,1,0,2,CAL,fiber_1_0_0_0,8
93,1,0,3,CAL,fiber_1_0_0_0,8
93,1,0,4,CAL,fiber_1_0_0_0,8
93,1,0,5,CAL,fiber_1_0_0_0,8
93,1,0,6,CAL,fiber_1_0_0_0,8
93,1,0,7,CAL,fiber_1_0_0_0,8
93,1,0,8,CAL,fiber_1_0_0_0,8
93,1,0,9,CAL,fiber_1_0_0_0,8
93,1,0,10,CAL,fiber_1_0_0_0,8
93,1,0,12,CAL,fiber_1_0_0_0,8
93,1,0,13,CAL,fiber_1_0_0_0,8
93,1,0,14,CAL,fiber_1_0_0_0,8
93,1,0,16,CAL,fiber_1_0_0_0,8
93,1,0,17,CAL,fiber_1_0_0_0,8
93,1,0,18,CAL,fiber_1_0_0_0,8
94,1,0,9,CAL,fiber_1_0_0_0,8
94,1,0,10,CAL,fiber_1_0_0_0,8
95,1,0,9,CAL,fiber_1_0_0_0,8
95,1,0,10,CAL,fiber_1_0_0_0,8
96,1,0,1,CAL,fiber_1_0_0_0,8
96,1,0,3,CAL,fiber_1_0_0_0,8
97,1,0,1,CAL,fiber_1_0_0_0,8
97,1,0,3,CAL,fiber_1_0_0_0,8
98,1,0,0,CAL,fiber_1_0_0_0,8
98,1,0,1,CAL,fiber_1_0_0_0,8
98,1,0,2,CAL,fiber_1_0_0_0,8
98,1,0,3,CAL,fiber_1_0_0_0,8
98,1,0,4,CAL,fiber_1_0_0_0,8
98,1,0,5,CAL,fiber_1_0_0_0,8
98,1,0,6,CAL,fiber_1_0_0_0,8
98,1,0,7,CAL,fiber_1_0_0_0,8
98,1,0,12,CAL,fiber_1_0_0_0,8
98,1,0,13,CAL,fiber_1_0_0_0,8
98,1,0,14,CAL,fiber_1_0_0_0,8
98,1,0,15,CAL,fiber_1_0_0_0,8
98,1,0,18,CAL,fiber_1_0_0_0,8
98,1,0,19,CAL,fiber_1_0_0_0,8
99,1,0,0,CAL,fiber_1_0_0_0,8
99,1,0,1,CAL,fiber_1_0_0_0,8
99,1,0,2,CAL,fiber_1_0_0_0,8
99,1,0,3,CAL,fiber_1_0_0_0,8
99,1,0,4,CAL,fiber_1_0_0_0,8
99,1,0,5,CAL,fiber_1_0_0_0,8
99,1,0,6,CAL,fiber_1_0_0_0,8
99,1,0,7,CAL,fiber_1_0_0_0,8
99,1,0,12,CAL,fiber_1_0_0_0,8
99,1,0,13,CAL,fiber_1_0_0_0,8
99,1,0,14,CAL,fiber_1_0_0_0,8
99,1,0,15,CAL,fiber_1_0_0_0,8
99,1,0,18,CAL,fiber_1_0_0_0,8
99,1,0,19,CAL,fiber_1_0_0_0,8
100,1,0,0,CAL,fiber_1_0_0_0,8
100,1,0,1,CAL,fiber_1_0_0_0,8
100,1,0,2,CAL,fiber_1_0_0_0,8
100,1,0,3,CAL,fiber_1_0_0_0,8
100,1,0,4,CAL,fiber_1_0_0_0,8
100,1,0,5,CAL,fiber_1_0_0_0,8
100,1,0,6,CAL,fiber_1_0_0_0,8
100,1,0,7,CAL,fiber_1_0_0_0,8
100,1,0,8,CAL,fiber_1_0_0_0,8
100,1,0,9,CAL,fiber_1_0_0_0,8
100,1,0,10,CAL,fiber_1_0_0_0,8
100,1,0,11,CAL,fiber_1_0_0_0,8
100,1,0,12,CAL,fiber_1_0_0_0,8
100,1,0,13,CAL,fiber_1_0_0_0,8
100,1,0,14,CAL,fiber_1_0_0_0,8
100,1,0,15,CAL,fiber_1_0_0_0,8
100,1,0,16,CAL,fiber_1_0_0_0,8
100,1,0,17,CAL,fiber_1_0_0_0,8
100,1,0,18,CAL,fiber_1_0_0_0,8
100,1,0,19,CAL,fiber_1_0_0_0,8
101,1,0,0,CAL,fiber_1_0_0_0,8
101,1,0,1,CAL,fiber_1_0_0_0,8
101,1,0,2,CAL,fiber_1_0_0_0,8
101,1,0,3,CAL,fiber_1_0_0_0,8
101,1,0,4,CAL,fiber_1_0_0_0,8
101,1,0,5,CAL,fiber_1_0_0_0,8
101,1,0,6,CAL,fiber_1_0_0_0,8
101,1,0,7,CAL,fiber_1_0_0_0,8
101,1,0,8,CAL,fiber_1_0_0_0,8
101,1,0,9,CAL,fiber_1_0_0_0,8
101,1,0,10,CAL,fiber_1_0_0_0,8
101,1,0,11,CAL,fiber_1_0_0_0,8
101,1,0,12,CAL,fiber_1_0_0_0,8
101,1,0,13,CAL,fiber_1_0_0_0,8
101,1,0,14,CAL,fiber_1_0_0_0,8
101,1,0,15,CAL,fiber_1_0_0_0,8
101,1,0,16,CAL,fiber_1_0_0_0,8
101,1,0,17,CAL,fiber_1_0_0_0,8
101,1,0,18,CAL,fiber_1_0_0_0,8
101,1,0,19,CAL,fiber_1_0_0_0,8
96,1,0,0,CAL,fiber_1_0_0_1,9
96,1,0,2,CAL,fiber_1_0_0_1,9
96,1,0,4,CAL,fiber_1_0_0_1,9
96,1,0,5,CAL,fiber_1_0_0_1,9
96,1,0,6,CAL,fiber_1_0_0_1,9
96,1,0,8,CAL,fiber_1_0_0_1,9
96,1,0,9,CAL,fiber_1_0_0_1,9
96,1,0,10,CAL,fiber_1_0_0_1,9
96,1,0,11,CAL,fiber_1_0_0_1,9
96,1,0,12,CAL,fiber_1_0_0_1,9
96,1,0,13,CAL,fiber_1_0_0_1,9
96,1,0,14,CAL,fiber_1_0_0_1,9
96,1,0,15,CAL,fiber_1_0_0_1,9
96,1,0,16,CAL,fiber_1_0_0_1,9
96,1,0,17,CAL,fiber_1_0_0_1,9
96,1,0,18,CAL,fiber_1_0_0_1,9
96,1,0,19,CAL,fiber_1_0_0_1,9
97,1,0,0,CAL,fiber_1_0_0_1,9
97,1,0,2,CAL,fiber_1_0_0_1,9
97,1,0,4,CAL,fiber_1_0_0_1,9
97,1,0,5,CAL,fiber_1_0_0_1,9
97,1,0,7,CAL,fiber_1_0_0_1,9
97,1,0,8,CAL,fiber_1_0_0_1,9
97,1,0,9,CAL,fiber_1_0_0_1,9
97,1,0,10,CAL,fiber_1_0_0_1,9
97,1,0,11,CAL,fiber_1_0_0_1,9
97,1,0,12,CAL,fiber_1_0_0_1,9
97,1,0,13,CAL,fiber_1_0_0_1,9
97,1,0,14,CAL,fiber_1_0_0_1,9
97,1,0,15,CAL,fiber_1_0_0_1,9
97,1,0,16,CAL,fiber_1_0_0_1,9
97,1,0,17,CAL,fiber_1_0_0_1,9
97,1,0,18,CAL,fiber_1_0_0_1,9
97,1,0,19,CAL,fiber_1_0_0_1,9
98,1,0,8,CAL,fiber_1_0_0_1,9
98,1,0,9,CAL,fiber_1_0_0_1,9
98,1,0,10,CAL,fiber_1_0_0_1,9
98,1,0,11,CAL,fiber_1_0_0_1,9
98,1,0,16,CAL,fiber_1_0_0_1,9
98,1,0,17,CAL,fiber_1_0_0_1,9
99,1,0,8,CAL,fiber_1_0_0_1,9
99,1,0,9,CAL,fiber_1_0_0_1,9
99,1,0,10,CAL,fiber_1_0_0_1,9
99,1,0,11,CAL,fiber_1_0_0_1,9
99,1,0,16,CAL,fiber_1_0_0_1,9
99,1,0,17,CAL,fiber_1_0_0_1,9
104,1,0,0,CAL,fiber_1_0_0_1,9
104,1,0,1,CAL,fiber_1_0_0_1,9
104,1,0,2,CAL,fiber_1_0_0_1,9
104,1,0,3,CAL,fiber_1_0_0_1,9
104,1,0,4,CAL,fiber_1_0_0_1,9
104,1,0,5,CAL,fiber_1_0_0_1,9
104,1,0,6,CAL,fiber_1_0_0_1,9
104,1,0,7,CAL,fiber_1_0_0_1,9
104,1,0,8,CAL,fiber_1_0_0_1,9
104,1,0,9,CAL,fiber_1_0_0_1,9
104,1,0,10,CAL,fiber_1_0_0_1,9
104,1,0,11,CAL,fiber_1_0_0_1,9
104,1,0,12,CAL,fiber_1_0_0_1,9
104,1,0,13,CAL,fiber_1_0_0_1,9
104,1,0,14,CAL,fiber_1_0_0_1,9
104,1,0,15,CAL,fiber_1_0_0_1,9
104,1,0,16,CAL,fiber_1_0_0_1,9
104,1,0,17,CAL,fiber_1_0_0_1,9
104,1,0,18,CAL,fiber_1_0_0_1,9
104,1,0,19,CAL,fiber_1_0_0_1,9
105,1,0,0,CAL,fiber_1_0_0_1,9
105,1,0,1,CAL,fiber_1_0_0_1,9
105,1,0,2,CAL,fiber_1_0_0_1,9
105,1,0,3,CAL,fiber_1_0_0_1,9
105,1,0,4,CAL,fiber_1_0_0_1,9
105,1,0,5,CAL,fiber_1_0_0_1,9
105,1,0,6,CAL,fiber_1_0_0_1,9
105,1,0,7,CAL,fiber_1_0_0_1,9
105,1,0,8,CAL,fiber_1_0_0_1,9
105,1,0,9,CAL,fiber_1_0_0_1,9
105,1,0,10,CAL,fiber_1_0_0_1,9
105,1,0,11,CAL,fiber_1_0_0_1,9
105,1,0,12,CAL,fiber_1_0_0_1,9
105,1,0,13,CAL,fiber_1_0_0_1,9
105,1,0,14,CAL,fiber_1_0_0_1,9
105,1,0,15,CAL,fiber_1_0_0_1,9
105,1,0,16,CAL,fiber_1_0_0_1,9
105,1,0,17,CAL,fiber_1_0_0_1,9
105,1,0,18,CAL,fiber_1_0_0_1,9
105,1,0,19,CAL,fiber_1_0_0_1,9
106,1,0,0,CAL,fiber_1_0_0_1,9
106,1,0,1,CAL,fiber_1_0_0_1,9
106,1,0,2,CAL,fiber_1_0_0_1,9
106,1,0,3,CAL,fiber_1_0_0_1,9
